Category,Skill Name,Author,Description,GitHub URL
cli-tools,payload,payloadcms,"Use when working with Payload CMS projects (payload.config.ts, collections, fields, hooks, access control, Payload API). Use when debugging validation errors, security issues, relationship queries, transactions, or hook behavior.",https://github.com/payloadcms/payload/tree/main/tools/claude-plugin/skills/payload
cli-tools,rule-identifier,anthropics,"This skill should be used when the user asks to ""create a hookify rule"", ""write a hook rule"", ""configure hookify"", ""add a hookify rule"", or needs guidance on hookify rule syntax and patterns.",https://github.com/anthropics/claude-code/tree/main/plugins/hookify/skills/writing-rules
cli-tools,shellcheck-configuration,wshobson,"Master ShellCheck static analysis configuration and usage for shell script quality. Use when setting up linting infrastructure, fixing code issues, or ensuring script portability.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/shellcheck-configuration
cli-tools,skill-developer,langfuse,"Create and manage Claude Code skills following Anthropic best practices. Use when creating new skills, modifying skill-rules.json, understanding trigger patterns, working with hooks, debugging skill activation, or implementing progressive disclosure. Covers skill structure, YAML frontmatter, trigger types (keywords, intent patterns, file paths, content patterns), enforcement levels (block, suggest, warn), hook mechanisms (UserPromptSubmit, PreToolUse), session tracking, and the 500-line rule.",https://github.com/langfuse/langfuse/tree/main/.claude/skills/skill-developer
cli-tools,skill-writer,pytorch,"Guide users through creating Agent Skills for Claude Code. Use when the user wants to create, write, author, or design a new Skill, or needs help with SKILL.md files, frontmatter, or skill structure.",https://github.com/pytorch/pytorch/tree/main/.claude/skills/skill-writer
cli-tools,theme-factory,Unknown,,
cli-tools,web-artifacts-builder,Unknown,,
cli-tools,webapp-testing,Unknown,,
cloud,bats-testing-patterns,wshobson,"Master Bash Automated Testing System (Bats) for comprehensive shell script testing. Use when writing tests for shell scripts, CI/CD pipelines, or requiring test-driven development of shell utilities.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/bats-testing-patterns
cloud,bd-issue-tracking,steveyegge,"Track complex, multi-session work with dependency graphs using bd (beads) issue tracker. Use when work spans multiple sessions, has complex dependencies, or requires persistent context across compaction cycles. For simple single-session linear tasks, TodoWrite remains appropriate.",https://github.com/steveyegge/beads/tree/main/examples/claude-code-skill
cloud,cost-optimization,wshobson,"Optimize cloud costs through resource rightsizing, tagging strategies, reserved instances, and spending analysis. Use when reducing cloud expenses, analyzing infrastructure costs, or implementing cost governance policies.",https://github.com/wshobson/agents/tree/main/plugins/cloud-infrastructure/skills/cost-optimization
cloud,deployment-pipeline-design,wshobson,"Design multi-stage CI/CD pipelines with approval gates, security checks, and deployment orchestration. Use when architecting deployment workflows, setting up continuous delivery, or implementing GitOps practices.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/deployment-pipeline-design
cloud,distributed-tracing,wshobson,"Implement distributed tracing with Jaeger and Tempo to track requests across microservices and identify performance bottlenecks. Use when debugging microservices, analyzing request flows, or implementing observability for distributed systems.",https://github.com/wshobson/agents/tree/main/plugins/observability-monitoring/skills/distributed-tracing
cloud,error-tracking,diet103,"Add Sentry v8 error tracking and performance monitoring to your project services. Use this skill when adding error handling, creating new controllers, instrumenting cron jobs, or tracking database performance. ALL ERRORS MUST BE CAPTURED TO SENTRY - no exceptions.",https://github.com/diet103/claude-code-infrastructure-showcase/tree/main/.claude/skills/error-tracking
cloud,flow-nexus-platform,ruvnet,"Comprehensive Flow Nexus platform management - authentication, sandboxes, app deployment, payments, and challenges",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/flow-nexus-platform
cloud,github-actions-templates,wshobson,"Create production-ready GitHub Actions workflows for automated testing, building, and deploying applications. Use when setting up CI/CD with GitHub Actions, automating development workflows, or creating reusable workflow templates.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/github-actions-templates
cloud,github-release-management,ruvnet,"Comprehensive GitHub release orchestration with AI swarm coordination for automated versioning, testing, deployment, and rollback management",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-release-management
cloud,github-workflow-automation,ruvnet,"Advanced GitHub Actions workflow automation with AI swarm coordination, intelligent CI/CD pipelines, and comprehensive repository management",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-workflow-automation
cloud,gitlab-ci-patterns,wshobson,"Build GitLab CI/CD pipelines with multi-stage workflows, caching, and distributed runners for scalable automation. Use when implementing GitLab CI/CD, optimizing pipeline performance, or setting up automated testing and deployment.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/gitlab-ci-patterns
cloud,gitops-workflow,wshobson,"Implement GitOps workflows with ArgoCD and Flux for automated, declarative Kubernetes deployments with continuous reconciliation. Use when implementing GitOps practices, automating Kubernetes deployments, or setting up declarative infrastructure management.",https://github.com/wshobson/agents/tree/main/plugins/kubernetes-operations/skills/gitops-workflow
cloud,grafana-dashboards,wshobson,"Create and manage production Grafana dashboards for real-time visualization of system and application metrics. Use when building monitoring dashboards, visualizing metrics, or creating operational observability interfaces.",https://github.com/wshobson/agents/tree/main/plugins/observability-monitoring/skills/grafana-dashboards
cloud,helm-chart-scaffolding,wshobson,"Design, organize, and manage Helm charts for templating and packaging Kubernetes applications with reusable configurations. Use when creating Helm charts, packaging Kubernetes applications, or implementing templated deployments.",https://github.com/wshobson/agents/tree/main/plugins/kubernetes-operations/skills/helm-chart-scaffolding
cloud,hybrid-cloud-networking,wshobson,"Configure secure, high-performance connectivity between on-premises infrastructure and cloud platforms using VPN and dedicated connections. Use when building hybrid cloud architectures, connecting data centers to cloud, or implementing secure cross-premises networking.",https://github.com/wshobson/agents/tree/main/plugins/cloud-infrastructure/skills/hybrid-cloud-networking
cloud,k8s-manifest-generator,wshobson,"Create production-ready Kubernetes manifests for Deployments, Services, ConfigMaps, and Secrets following best practices and security standards. Use when generating Kubernetes YAML manifests, creating K8s resources, or implementing production-grade Kubernetes configurations.",https://github.com/wshobson/agents/tree/main/plugins/kubernetes-operations/skills/k8s-manifest-generator
cloud,k8s-security-policies,wshobson,"Implement Kubernetes security policies including NetworkPolicy, PodSecurityPolicy, and RBAC for production-grade security. Use when securing Kubernetes clusters, implementing network isolation, or enforcing pod security standards.",https://github.com/wshobson/agents/tree/main/plugins/kubernetes-operations/skills/k8s-security-policies
cloud,latchbio-integration,K-Dense-AI,"""Latch platform for bioinformatics workflows. Build pipelines with Latch SDK, @workflow/@task decorators, deploy serverless workflows, LatchFile/LatchDir, Nextflow/Snakemake integration.""",https://github.com/K-Dense-AI/claude-scientific-skills/tree/main/scientific-skills/latchbio-integration
